Pane,"Cumulative biomass",,,,,,,,,,
Data,"1: Whales","2: Seals","3: Cod","4: Whiting","5: Mackerel","6: Anchovy","7: Shrimp","8: Benthos","9: Zooplankton","10: Phytoplankton","11: Detritus"
1971.25,0.0818208232522011,0.0538628287613392,2.97247076034546,1.44754385948181,0.853356003761292,2.54240679740906,0.220051646232605,20.5052909851074,7.06558275222778,18.6387519836426,6.77999639511108
1971.33333333333,0.0818426758050919,0.0533365420997143,2.93526315689087,1.36234056949615,0.81112414598465,2.60161519050598,0.194713205099106,21.0919723510742,7.17446041107178,18.6613368988037,6.83272647857666
1971.41666666667,0.08183803409338,0.0528334975242615,2.89796018600464,1.28415751457214,0.771342933177948,2.68537902832031,0.17384472489357,21.6242389678955,7.29185104370117,18.6763324737549,6.88810968399048
1971.5,0.0818035006523132,0.0523527227342129,2.86178088188171,1.21286571025848,0.734191298484802,2.78735256195068,0.156577348709106,22.0921478271484,7.41593933105469,18.6867237091064,6.94534873962402
1971.58333333333,0.0817351415753365,0.0518923960626125,2.82780647277832,1.14819276332855,0.699771225452423,2.90237164497375,0.142166942358017,22.4932975769043,7.54633712768555,18.6952972412109,7.00445699691772
1971.66666666667,0.0816284343600273,0.0514502190053463,2.79687976837158,1.08977496623993,0.668125510215759,3.02629017829895,0.130006611347198,22.8317680358887,7.68339157104492,18.7030715942383,7.06577587127686
1971.75,0.0814779251813889,0.0510236546397209,2.76951718330383,1.03777205944061,0.639252305030823,3.15580153465271,0.119617089629173,23.1165580749512,7.8274564743042,18.7095108032227,7.12958240509033
1971.83333333333,0.0813114196062088,0.0506101176142693,2.74590563774109,0.993576765060425,0.613191187381744,3.28830003738403,0.110628329217434,23.3597221374512,7.97843837738037,18.7133293151855,7.19588375091553
1971.91666666667,0.0811389461159706,0.0502074472606182,2.72596192359924,0.957725286483765,0.589884459972382,3.42166948318481,0.102759271860123,23.5744152069092,8.1356782913208,18.7134056091309,7.26443195343018
1972,0.0809613168239594,0.0498139597475529,2.70944881439209,0.930121064186096,0.569229185581207,3.55418467521667,0.095799133181572,23.7732772827148,8.2981071472168,18.7092132568359,7.33480834960938
1972.08333333333,0.080778606235981,0.0494284071028233,2.69456720352173,0.909685492515564,0.551597654819489,3.68435120582581,0.089585192501545,23.9654197692871,8.46451759338379,18.7010860443115,7.40655994415283
1972.16666666667,0.0805905163288116,0.0490499548614025,2.68261742591858,0.896337985992432,0.537547707557678,3.81112694740295,0.0840065106749535,24.1615886688232,8.63371086120605,18.6892147064209,7.47919464111328
1972.25,0.0803973600268364,0.0486781820654869,2.67328953742981,0.889269053936005,0.527338027954102,3.93360805511475,0.078976221382618,24.3676605224609,8.80444145202637,18.6742191314697,7.55223655700684
