"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 10/6/1920)"
Date,"7/9/2026 2:52:03 PM"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,"C:/Users/ANC/OneDrive - NIVA/Projects/2025/2025CLIMAX/WP1/RPackage/ecocx/inst/extdata/anchovy_bay_ecosim_ex.eiixml"
"<HEADER ecosim/>"
EcosimScenario,"Scene 1"
TimeSeries,-
StartYear,0
"<HEADER end/>"

Data,Biomass

timestep\group,1,2,3,4,5,6,7,8,9,10,11
185,0.08117604,0.05577955,3.2861488,1.7339488,1.2662474,7.5557356,0.1201468,35.12758,16.058956,17.975365,10.445397
186,0.081272244,0.055940527,3.2789717,1.7354846,1.2683928,7.5638723,0.12283415,35.14531,16.075417,17.975008,10.451523
187,0.081369184,0.056102123,3.2720556,1.7370613,1.2704694,7.571643,0.1255923,35.161663,16.09152,17.974,10.457506
188,0.08146679,0.05626431,3.2653856,1.7386683,1.2724779,7.579082,0.12842196,35.176983,16.106998,17.972422,10.463254
189,0.081564985,0.05642707,3.2589474,1.7402939,1.274418,7.5862136,0.131324,35.19147,16.121655,17.970392,10.4686985
190,0.081663705,0.05659038,3.2527285,1.7419258,1.276289,7.5930495,0.13429944,35.2052,16.135334,17.96812,10.473787
191,0.08176289,0.056754228,3.2467177,1.7435527,1.2780899,7.5995913,0.13734946,35.21814,16.147976,17.965775,10.4785
192,0.081862465,0.056918602,3.2409046,1.745164,1.2798202,7.6058316,0.14047521,35.230198,16.159582,17.963509,10.482841
193,0.08196237,0.057083502,3.2306132,1.7452428,1.2814808,7.6121655,0.14368616,35.24485,16.170525,17.96276,10.48691
194,0.08206257,0.057248946,3.220639,1.745368,1.2830746,7.618166,0.14697893,35.25789,16.181099,17.961906,10.490873
195,0.082163006,0.0574149,3.2109716,1.7455516,1.2846042,7.62384,0.15035456,35.269325,16.191193,17.960857,10.494673
