"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 10/6/1920)"
Date,"7/9/2026 2:52:03 PM"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,"C:/Users/ANC/OneDrive - NIVA/Projects/2025/2025CLIMAX/WP1/RPackage/ecocx/inst/extdata/anchovy_bay_ecosim_ex.eiixml"
"<HEADER ecosim/>"
EcosimScenario,"Scene 1"
TimeSeries,-
StartYear,0
"<HEADER end/>"

Data,ConsumptionBiomass

timestep\group,1,2,3,4,5,6,7,8,9,10,11
202,8.7456875,15.227765,3.2124894,3.3636062,4.413889,9.16302,12.279194,11.866804,140.21075,0,0
203,8.740994,15.225736,3.216406,3.3631425,4.4130664,9.161625,12.277676,11.867564,140.2032,0,0
204,8.7362585,15.2236185,3.220102,3.362535,4.41223,9.160205,12.276054,11.868332,140.1954,0,0
205,8.730195,15.220399,3.2268937,3.36489,4.4115653,9.159586,12.274416,11.869603,140.19414,0,0
206,8.72429,15.217446,3.233488,3.367045,4.4109635,9.159044,12.272954,11.870933,140.19751,0,0
207,8.718004,15.214776,3.2395325,3.3688314,4.4103365,9.158466,12.271462,11.8720455,140.19235,0,0
208,8.711315,15.212176,3.2451062,3.3702214,4.409565,9.157571,12.269858,11.872826,140.18196,0,0
209,8.704337,15.209581,3.2502959,3.3712485,4.408639,9.156281,12.268133,11.873308,140.16927,0,0
210,8.697232,15.206922,3.2551732,3.371966,4.4075933,9.154584,12.266268,11.873591,140.15616,0,0
211,8.690138,15.204144,3.2597883,3.3724284,4.4064813,9.152552,12.264227,11.873801,140.14374,0,0
212,8.683146,15.201175,3.2641687,3.3726747,4.4053526,9.150302,12.261967,11.874048,140.1322,0,0
213,8.67629,15.197978,3.2683272,3.3727298,4.404239,9.147935,12.259475,11.87441,140.12167,0,0
214,8.669569,15.194542,3.2722683,3.3726082,4.403157,9.145552,12.256743,11.874937,140.11201,0,0
215,8.662946,15.190871,3.2759905,3.3723123,4.4021053,9.143216,12.253785,11.87564,140.10309,0,0
216,8.656369,15.186982,3.2794926,3.3718414,4.4010687,9.140983,12.250618,11.876505,140.09445,0,0
217,8.649247,15.185095,3.2456279,3.3744133,4.400212,9.1372795,12.2501745,11.874949,140.0835,0,0
218,8.643993,15.183372,3.256962,3.3769138,4.3992925,9.134062,12.248802,11.874193,140.07172,0,0
219,8.637757,15.179446,3.2666044,3.3789923,4.3984537,9.131347,12.245945,11.874434,140.06604,0,0
220,8.630796,15.174461,3.274901,3.3806224,4.397677,9.129169,12.242302,11.875429,140.06223,0,0
221,8.623227,15.168995,3.2821074,3.381768,4.396883,9.12741,12.238232,11.876877,140.05766,0,0
222,8.615113,15.1633415,3.2884243,3.3824134,4.3959827,9.125883,12.233939,11.878486,140.05063,0,0
223,8.606517,15.157684,3.294021,3.382571,4.3949056,9.124389,12.229559,11.88002,140.04086,0,0
224,8.597537,15.152092,3.2990391,3.3822818,4.3936157,9.12276,12.225165,11.881338,140.02843,0,0
225,8.588284,15.1465845,3.3035963,3.3816059,4.3921084,9.1208725,12.220773,11.882361,140.01402,0,0
226,8.578871,15.141133,3.3077843,3.380614,4.3904095,9.118663,12.216362,11.883095,139.99829,0,0
227,8.569403,15.135675,3.3116717,3.3793762,4.3885565,9.116119,12.211903,11.883575,139.98175,0,0
228,8.559963,15.130147,3.3153064,3.3779545,4.386593,9.113259,12.20734,11.883873,139.96489,0,0
229,8.550225,15.127254,3.2717347,3.3797684,4.384785,9.108206,12.206045,11.881005,139.94333,0,0
230,8.542715,15.124416,3.2847605,3.381604,4.382845,9.103166,12.203564,11.878881,139.92293,0,0
231,8.534355,15.118822,3.2956169,3.383123,4.381088,9.098589,12.199247,11.878001,139.91037,0,0
232,8.525435,15.111825,3.3047857,3.384292,4.3795137,9.094562,12.193894,11.87812,139.9008,0,0
233,8.516041,15.104094,3.3126075,3.3850553,4.378036,9.0910015,12.187917,11.878896,139.89052,0,0
234,8.506173,15.095991,3.3193407,3.385368,4.37654,9.08772,12.181581,11.879975,139.87767,0,0
235,8.495852,15.087729,3.3251936,3.385217,4.3749247,9.084517,12.175038,11.881066,139.86136,0,0
