"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 10/6/1920)"
Date,"7/9/2026 2:52:03 PM"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,"C:/Users/ANC/OneDrive - NIVA/Projects/2025/2025CLIMAX/WP1/RPackage/ecocx/inst/extdata/anchovy_bay_ecosim_ex.eiixml"
"<HEADER ecosim/>"
EcosimScenario,"Scene 1"
TimeSeries,-
StartYear,0
"<HEADER end/>"

Data,TL

timestep\group,1,2,3,4,5,6,7,8,9,10,11
147,4.102112,3.3278081,3.3528733,3.6612153,3.5597913,3,3.232832,2.232832,2,1,1
148,4.1015925,3.3275752,3.3529282,3.6610765,3.5595477,3,3.2329702,2.2329702,2,1,1
149,4.101106,3.3273644,3.352991,3.6609614,3.5593486,3,3.2331142,2.2331142,1.9999999,1,1
150,4.1006517,3.327178,3.3530655,3.660871,3.559203,3,3.233265,2.233265,2,1,1
151,4.1002293,3.3270137,3.3531537,3.660808,3.5591137,3,3.2334223,2.2334223,2,1,1
152,4.099838,3.3268716,3.3532557,3.6607757,3.5590816,3,3.2335854,2.2335854,2,1,1
153,4.099477,3.3267493,3.3533738,3.6607752,3.559104,3,3.233752,2.233752,2,1,1
154,4.0991464,3.3266463,3.3535058,3.6608067,3.5591736,3,3.2339194,2.2339194,2,1,1
155,4.098847,3.3265605,3.3536525,3.6608706,3.5592844,3,3.234086,2.234086,2,1,1
156,4.098581,3.3264916,3.353812,3.660966,3.5594292,3,3.2342498,2.2342498,2,1,1
157,4.0982823,3.32635,3.353917,3.6610315,3.559578,3,3.2343986,2.2343986,2,1,1
158,4.097994,3.3262053,3.3540595,3.661098,3.559726,3,3.234547,2.234547,2,1,1
159,4.0977325,3.3260686,3.3542018,3.6611774,3.5598886,3,3.2346897,2.2346897,2,1,1
160,4.097504,3.3259428,3.3543448,3.6612666,3.5600634,3,3.2348278,2.2348278,2,1,1
161,4.0973115,3.3258297,3.3544905,3.6613636,3.5602522,3,3.2349615,2.2349615,2,1,1
162,4.0971594,3.325733,3.3546412,3.6614697,3.5604584,3,3.2350924,2.2350924,2,1,1
163,4.0970497,3.3256536,3.354799,3.6615875,3.560683,3,3.2352211,2.2352211,2,1,1
164,4.0969825,3.3255918,3.3549654,3.6617167,3.5609267,3,3.235348,2.235348,2,1,1
165,4.0969577,3.3255475,3.3551414,3.6618588,3.561188,3,3.2354722,2.2354722,2,1,1
166,4.0969744,3.3255208,3.3553267,3.6620162,3.5614645,3,3.2355936,2.2355936,2,1,1
167,4.09703,3.3255098,3.35552,3.6621869,3.5617528,3,3.2357109,2.2357109,1.9999999,1,1
168,4.097125,3.3255138,3.3557217,3.6623714,3.5620492,3,3.2358236,2.2358236,1.9999999,1,1
169,4.0971837,3.3254526,3.3559523,3.6625016,3.5623639,3,3.2359464,2.2359464,2,1,1
170,4.0973225,3.3254547,3.3561375,3.6627011,3.5626724,3,3.236059,2.2360592,2,1,1
171,4.0974565,3.3254411,3.3563175,3.662877,3.56298,3,3.236168,2.236168,2,1,1
172,4.0975943,3.3254182,3.356494,3.6630375,3.5632832,3,3.236271,2.236271,2,1,1
173,4.0977416,3.3253915,3.3566687,3.6631892,3.5635805,3,3.2363667,2.2363667,1.9999999,1,1
174,4.097903,3.3253644,3.3568428,3.6633375,3.5638711,3,3.236456,2.236456,2,1,1
175,4.0980816,3.3253403,3.3570185,3.663485,3.5641568,3,3.2365384,2.2365384,2,1,1
